ENTREZID	GENENAME	SYMBOL	L.donovani_4vsControl_logFC	L.donovani_4vsControl_test	L.donovani_8vsControl_logFC	L.donovani_8vsControl_test	L.donovani_24vsControl_logFC	L.donovani_24vsControl_test	L.major_4vsControl_logFC	L.major_4vsControl_test	L.major_8vsControl_logFC	L.major_8vsControl_test	L.major_24vsControl_logFC	L.major_24vsControl_test
3690	integrin subunit beta 3	ITGB3	1.85975853381901	1	2.36430312783932	1	2.22766458950558	1	1.36070368225199	1	1.94954569697146	1	2.20233679365745	1
3708	inositol 1,4,5-trisphosphate receptor type 1	ITPR1	0.622929291200773	1	0.744028430230049	1	1.0248592570745	1	0.373703276709392	0	0.728343444496598	1	1.26791577540188	1
3718	Janus kinase 3	JAK3	0.618643413287913	0	0.55223715090653	0	1.34882828929319	1	0.525748197793366	0	1.09980552249115	1	1.82192921289909	1
3725	Jun proto-oncogene, AP-1 transcription factor subunit	JUN	0.999817434300565	1	0.949506797726837	1	0.54781090901735	0	1.57882979994933	1	1.42744517394668	1	0.672873096090022	0
3728	junction plakoglobin	JUP	-1.19049389758408	-1	-1.04085145945707	0	-0.85396235083037	0	-0.81485952130121	0	-0.763298655905245	0	-1.1619954811745	-1
3735	lysyl-tRNA synthetase 1	KARS1	-0.234942060916536	0	-0.151368015942031	0	0.376794575398412	1	-0.0504657468499445	0	0.0862689406106494	0	0.488004625003152	1
3762	potassium inwardly rectifying channel subfamily J member 5	KCNJ5	1.29019010986728	1	1.77364613353634	1	1.4529434626834	1	1.34700216425659	1	1.96426082541018	1	2.09624292313637	1
3783	potassium calcium-activated channel subfamily N member 4	KCNN4	1.10230520214432	0	1.33329642432409	1	1.23202337078541	1	1.37892430568777	1	1.55438071813116	1	1.10586582183762	1
3838	karyopherin subunit alpha 2	KPNA2	0.498324996247144	1	0.277838803967741	0	0.373960799561377	0	0.605157271804686	1	0.489288261772796	1	0.409971403808974	1
3840	karyopherin subunit alpha 4	KPNA4	0.435337103911033	1	0.314894161369862	0	0.111177851293151	0	0.469979821098519	1	0.568748680310135	1	0.0334025912614031	0
3842	transportin 1	TNPO1	0.771000247616271	1	0.77959941742893	1	0.44212079246987	1	0.614646703698959	1	0.830270989941063	1	0.53356497305785	1
3914	laminin subunit beta 3	LAMB3	0.966454148615075	0	0.742336242332197	0	1.18993584089428	1	1.48341124980507	1	1.29446178736361	1	1.47488065870631	1
3915	laminin subunit gamma 1	LAMC1	0.65838032958708	1	0.632585011783334	1	-0.243913402821468	0	0.407651212350844	0	0.52988633070613	1	-0.400992193380619	0
3958	galectin 3	LGALS3	0.389347398465665	1	0.429527578798167	1	0.333864548327178	0	0.407396227632701	0	0.557639138884088	1	0.547390117057081	1
3964	galectin 8	LGALS8	0.54894362021871	1	0.551183458777116	1	0.321210562497711	0	0.340812706789416	0	0.44310652098671	1	-0.399472563164712	-1
3981	DNA ligase 4	LIG4	0.484316234451462	1	0.291315095932328	0	0.438025187909595	0	0.324916439068263	0	0.38800602256271	0	0.473867728159458	1
3987	LIM zinc finger domain containing 1	LIMS1	0.454425084218057	1	0.293472302433022	0	0.0647464351416627	0	0.488939347260455	1	0.338246303632285	0	0.143886404553617	0
3995	fatty acid desaturase 3	FADS3	0.338014052060574	0	0.593501076575357	1	0.474694883376038	0	0.22707532633595	0	0.711552562690743	1	0.575580719495967	1
4005	LIM domain only 2	LMO2	-0.667046916543987	0	-0.910930920059053	-1	-0.843988913483743	-1	-0.677591607629918	-1	-0.806811195375408	-1	-1.76626449821069	-1
4047	lanosterol synthase	LSS	1.0325449133315	1	1.35551312073134	1	1.21906933367407	1	1.35237602105968	1	1.78706381119219	1	1.4371153194394	1
4048	leukotriene A4 hydrolase	LTA4H	-0.680831084797951	-1	-0.915344967418752	-1	0.600445499975468	0	-0.638705147641769	-1	-1.12854453724012	-1	0.0791992464475282	0
4063	lymphocyte antigen 9	LY9	1.6074383486391	1	1.70204720451401	1	0.843044288860662	0	1.14281587225752	0	1.62871937969941	1	1.94551514990872	1
4064	CD180 molecule	CD180	0.0994824876560116	0	0.0473686603960282	0	-2.20148905258268	-1	-0.632347951389372	0	-1.01632359655861	-1	-3.05129347597421	-1
4077	NBR1 autophagy cargo receptor	NBR1	-1.01105610695564	-1	-1.21545181639242	-1	-0.239787859047416	0	-0.802488205295417	-1	-1.0250312470458	-1	-0.313817112670428	0
4084	MAX dimerization protein 1	MXD1	0.818574152189752	1	0.472720799731361	0	0.223741733347989	0	0.794082485169833	1	0.692769969976126	1	0.590812389367093	1
4086	SMAD family member 1	SMAD1	-0.87951491165437	-1	-0.848740180378314	-1	-1.25681998132888	-1	-0.677794682741007	0	-0.718059554768267	0	-1.13458043243227	-1
4094	MAF bZIP transcription factor	MAF	-1.15588074945821	0	-1.41694560025032	-1	-1.91461383057368	-1	-1.53096830737076	-1	-2.10058481403884	-1	-2.82925355406971	-1
4097	MAF bZIP transcription factor G	MAFG	0.622256291116038	1	0.421461983519679	1	0.0477522751966379	0	0.480741545755807	1	0.434635033663966	1	0.155140130833606	0
4121	mannosidase alpha class 1A member 1	MAN1A1	0.683761646255139	1	0.547284530298748	0	0.524790065716005	0	0.637608860618469	0	0.752384253030163	1	0.577689878202282	0
4123	mannosidase alpha class 2C member 1	MAN2C1	-0.370422114056467	-1	-0.432539873718966	-1	-0.633569127320939	-1	-0.259902892638886	0	-0.593389083125658	-1	-0.501731383932286	-1
4126	mannosidase beta	MANBA	-0.330628147512297	-1	-0.23758843308803	0	0.132150275513599	0	-0.226291430433985	0	-0.1816038362198	0	0.321072040129366	1
4150	MYC associated zinc finger protein	MAZ	-0.287325396988278	0	-0.486766746448806	0	-0.701593441020499	-1	-0.548930134957793	-1	-0.634004462364098	-1	-0.728070566782387	-1
4176	minichromosome maintenance complex component 7	MCM7	-1.04336153695971	-1	-1.03533513901843	-1	-0.528933722393134	0	-0.947381515600044	-1	-1.00210774970371	-1	-0.669136843362832	-1
4189	DnaJ heat shock protein family (Hsp40) member B9	DNAJB9	1.05971495163342	1	0.687041892075653	1	0.400349293969983	0	0.838781109666087	1	0.871141700147623	1	0.558599946641289	1
4201	male-enhanced antigen 1	MEA1	-0.365848340476212	-1	-0.551425954501509	-1	-0.338271480323767	0	-0.303645261641147	0	-0.412269261509584	-1	-0.305944888948472	0
4204	methyl-CpG binding protein 2	MECP2	0.723487897515401	1	0.497885639572649	1	0.503072358664179	0	0.7449176598371	1	1.04633966903634	1	0.966964971381991	1
4205	myocyte enhancer factor 2A	MEF2A	0.559523160123042	1	0.545580944419669	1	-0.119782775584303	0	0.512624974146135	1	0.63253837793485	1	-0.169477464949304	0
4209	myocyte enhancer factor 2D	MEF2D	0.307725140160391	0	-0.155993631791016	0	-0.969151384729358	-1	-0.0896546943896599	0	-0.245368861263021	0	-1.05599790009585	-1
4215	mitogen-activated protein kinase kinase kinase 3	MAP3K3	-0.674009028614639	-1	-0.712505361004981	-1	-0.707623832582383	-1	-0.914866817575696	-1	-1.12126963380692	-1	-0.87085479043748	-1
4221	menin 1	MEN1	-0.501568501588201	-1	-0.205165787130566	0	0.113692115308163	0	-0.815701705052016	-1	-0.584378180659696	-1	0.116779681971309	0
4234	methyltransferase like 1	METTL1	1.38588471148445	1	1.38790722281656	1	1.69331889460174	1	1.69710166793372	1	1.76463508137568	1	1.44275777325939	1
4249	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase	MGAT5	0.14133048905947	0	0.0175445867850144	0	-0.463336029462871	-1	-0.14715465762163	0	-0.234705002809664	0	-0.6740636677851	-1
4253	MIA SH3 domain ER export factor 2	MIA2	-0.645074870706889	-1	-0.583095511171269	-1	-0.407891474628661	-1	-0.492095735244057	-1	-0.536260809599584	-1	-0.159024028512599	0
4257	microsomal glutathione S-transferase 1	MGST1	0.402786357017462	0	0.76332039132253	0	1.07672008122309	1	0.343241173285673	0	0.724638710021864	0	1.33322239454167	1
4258	microsomal glutathione S-transferase 2	MGST2	-0.323463581884987	0	-0.835976248312429	-1	-0.983788107196897	-1	-0.308851213694156	0	-0.817281444632892	-1	-1.9104018467048	-1
4261	class II major histocompatibility complex transactivator	CIITA	-1.11713580439241	-1	-0.822261810624401	-1	-0.369365794380732	0	-0.945960744879788	-1	-1.0969511032933	-1	-0.28513574405854	0
4282	macrophage migration inhibitory factor	MIF	0.663254198893259	1	0.614869686874458	1	0.317677212317433	0	0.417581053768037	0	0.757673390325232	1	0.523604845442119	1
4286	melanocyte inducing transcription factor	MITF	1.20619417035129	1	1.18502135178742	1	0.553445760028067	1	1.62759870976141	1	1.33307224793157	1	0.551978714331051	1
4302	MLLT6, PHD finger containing	MLLT6	0.989676984148424	1	0.709261731083139	0	0.770933219390761	0	1.52505961129374	1	1.55932128810383	1	1.32985519162277	1
4321	matrix metallopeptidase 12	MMP12	0.490820423021297	1	0.367935607104757	0	0.164891092846805	0	0.491444034198016	1	0.390755596853138	1	0.156436662518884	0
4327	matrix metallopeptidase 19	MMP19	1.23718477876291	0	1.28012737986985	1	0.482676326359977	0	1.20543903413956	0	1.20350426848448	1	0.717909903693446	0
4332	myeloid cell nuclear differentiation antigen	MNDA	-0.572045858852171	0	-0.787843872696472	-1	-0.259599871564635	0	-0.531121551754007	0	-0.620239946403419	-1	-0.477545054158286	0
4358	mitochondrial inner membrane protein MPV17	MPV17	-0.404966961219095	-1	-0.369781745505181	-1	-0.0503628388932906	0	-0.271975246237204	0	-0.483728450602507	-1	-0.2498420233276	0
4363	ATP binding cassette subfamily C member 1	ABCC1	0.450972807127764	1	0.482554616459076	1	0.335388725235697	0	0.411058737400605	1	0.584493942237062	1	0.359026731658828	1
4436	mutS homolog 2	MSH2	-0.761648611002427	-1	-0.747855896434295	-1	-0.508870613251318	0	-1.06322361075785	-1	-0.921797514754809	-1	-0.743101999001748	-1
4489	metallothionein 1A	MT1A	3.56473581958078	1	3.93799218001928	1	3.33318987619084	1	2.15914919296794	1	2.84738193339011	1	2.50695124202744	1
4494	metallothionein 1F	MT1F	3.45483897941794	1	3.60594270929082	1	3.1814172144438	1	1.598919014345	1	2.26097752817635	1	1.79949448402872	1
4496	metallothionein 1H	MT1H	3.50143343595062	1	3.66952822665661	1	3.203043924986	1	1.89506490927237	1	2.78175447763949	1	2.47558614503289	1
4501	metallothionein 1X	MT1X	3.57860874037091	1	3.19828842148666	1	2.51626054827531	1	1.54122371452244	1	1.81556455312882	1	0.833692918522376	0
4502	metallothionein 2A	MT2A	3.54589635697794	1	3.6786679924608	1	3.40599585795112	1	2.58175902715099	1	3.19994079108878	1	3.14352794993588	1
4520	metal regulatory transcription factor 1	MTF1	0.479069923920278	0	0.313310903439111	0	0.746515244295646	1	0.622440563278213	1	0.398741182743823	0	0.650662636709717	1
4521	nudix hydrolase 1	NUDT1	-0.3306669669334	0	-0.570299498474467	-1	-0.661948906671547	-1	-0.226581851516558	0	-0.619638802862882	-1	-0.822363323777793	-1
4524	methylenetetrahydrofolate reductase	MTHFR	-0.498028956250666	-1	-0.207930358606045	0	-0.2508429873767	0	-0.607319229754452	-1	-0.491387152616905	-1	0.33748458444421	1
4534	myotubularin 1	MTM1	-0.555310914473743	-1	-0.503921154320338	0	-0.00329293988844981	0	-0.495155611694395	0	-0.505010002103687	-1	-0.0120884786096482	0
4552	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	MTRR	0.564139793312972	1	0.50522800972114	1	0.952434580227566	1	1.04243780516901	1	1.26335432829218	1	1.21691434494793	1
4599	MX dynamin like GTPase 1	MX1	0.0131421608178268	0	1.15262723962479	1	1.25240695115039	1	1.17368514917049	1	1.67990892705959	1	1.33749463445397	1
4609	MYC proto-oncogene, bHLH transcription factor	MYC	1.4795341916998	1	1.15564174410694	1	0.211264640611635	0	1.5627589669934	1	1.44695656239629	1	-0.544481312525859	0
4643	myosin IE	MYO1E	0.344518431293183	0	0.319122174851413	0	-0.517410602547384	-1	0.376024811602859	0	0.286981423767001	0	-0.781149645483898	-1
4668	alpha-N-acetylgalactosaminidase	NAGA	-0.380568268968201	0	-0.40956913635376	0	-0.497391881733705	-1	-0.377943962538358	0	-0.577912153883329	-1	-0.753486183900543	-1
4678	nuclear autoantigenic sperm protein	NASP	-0.786938966020427	-1	-0.895650940039204	-1	-0.668345855198064	-1	-0.794603730404061	-1	-0.884053866058281	-1	-0.767438286015802	-1
4689	neutrophil cytosolic factor 4	NCF4	-0.563873372596138	0	-1.11551880655037	-1	-0.554837845689171	0	-0.569974580944193	-1	-1.24975341261473	-1	-0.740555272707395	-1
4709	NADH:ubiquinone oxidoreductase subunit B3	NDUFB3	0.229415158751699	0	0.1705569211786	0	0.762791588558345	1	0.351126335711976	0	0.348519261953511	0	0.898073937099962	1
4713	NADH:ubiquinone oxidoreductase subunit B7	NDUFB7	-0.547553755939347	0	-0.563620364367736	-1	-0.373876062912169	0	-0.455203530877569	0	-0.679160723614332	-1	-0.502617354041478	0
4720	NADH:ubiquinone oxidoreductase core subunit S2	NDUFS2	-0.472885279438252	-1	-0.542838806096263	-1	-0.0368085257277677	0	-0.474387215859862	-1	-0.703951175900597	-1	-0.0363930546321463	0
4735	septin 2	SEPTIN2	-0.0983260896712963	0	-0.28253810577829	0	-0.402801490731164	-1	-0.101964599077347	0	-0.310521890687356	-1	-0.587469507857907	-1
4736	ribosomal protein L10a	RPL10A	-0.271443028637973	0	-0.297463382174104	0	-0.528956544700257	-1	-0.0718866166494365	0	-0.161981838422221	0	-0.567058314883026	-1
4772	nuclear factor of activated T cells 1	NFATC1	1.21866103962538	1	-0.452072075562386	0	-0.268096053445831	0	1.47617516919734	1	-0.551919562209191	-1	-0.541618442545806	-1
4782	nuclear factor I C	NFIC	0.508788704401365	1	-0.412647124710304	-1	-0.499902340729099	-1	-0.382699326167737	-1	-0.471204819031295	-1	-0.295907232734953	0
4783	nuclear factor, interleukin 3 regulated	NFIL3	0.87168096652629	1	0.306820488230358	0	0.920004876149699	1	1.59377050335532	1	1.31056362582902	1	1.83063105086375	1
4790	nuclear factor kappa B subunit 1	NFKB1	0.786165146545752	1	0.663667587347494	1	0.611383308285621	1	1.20440687537338	1	1.12202190531884	1	0.821096699512927	1
4791	nuclear factor kappa B subunit 2	NFKB2	0.589747904108382	1	0.441043611057689	0	0.376011747775182	0	1.06560225092676	1	0.857797768310022	1	0.896244983387069	1
4794	NFKB inhibitor epsilon	NFKBIE	0.741743173735648	1	0.552293006856001	1	0.940367457682594	1	0.862379107322313	1	0.625221545946806	1	0.50797374911807	1
4809	small nuclear ribonucleoprotein 13	SNU13	-0.36798623701281	-1	-0.571050907377288	-1	-0.545004143029677	-1	-0.380890538407968	0	-0.786695755352815	-1	-0.949855815202605	-1
4817	nitrilase 1	NIT1	-0.29416066944477	-1	-0.145964137218936	0	0.148097416258642	0	-0.347504877722898	-1	-0.278077819406084	-1	0.351540215971324	1
4841	non-POU domain containing octamer binding	NONO	-0.383545492045153	-1	-0.329873198733191	0	-0.292448686976712	0	-0.2827970248513	0	-0.433817906638224	-1	-0.43421428523542	-1
4848	CCR4-NOT transcription complex subunit 2	CNOT2	-0.631175032502231	-1	-0.410491847454965	0	-0.18253261380093	0	-0.471611257122929	-1	-0.359942503738713	0	-0.400748388668603	-1
4851	notch receptor 1	NOTCH1	0.77874169403105	1	0.743817122135649	1	-0.133022251180726	0	0.60794170298175	1	0.569777822974341	1	-0.209460170473113	0
4854	notch receptor 3	NOTCH3	1.53363119480157	1	2.12124041677558	1	1.24416992812075	1	0.972171838653507	1	1.79785569749908	1	1.63367285044441	1
4864	NPC intracellular cholesterol transporter 1	NPC1	0.531122740555844	0	0.693324761955251	1	0.22200478409823	0	0.493540077523924	0	0.525285861868802	1	0.31614368028459	0
4869	nucleophosmin 1	NPM1	0.765487336696406	1	0.555635073605961	0	0.270146226059504	0	0.75355395215588	1	0.793148966261759	1	-0.187733934499612	0
4891	solute carrier family 11 member 2	SLC11A2	1.03194540428818	1	0.512229215293901	1	0.243091309039126	0	1.19204215258103	1	0.889634796119294	1	-0.0783898077026777	0
4926	nuclear mitotic apparatus protein 1	NUMA1	-0.512101909121478	-1	-0.341622396749379	0	-0.581968072600024	-1	-0.584820164762268	-1	-0.542419025537846	-1	-0.376697184710491	0
4938	2'-5'-oligoadenylate synthetase 1	OAS1	-0.460910539652071	0	0.403644521665891	0	0.722168155413224	1	0.259604437092982	0	0.582350033826211	1	0.877911137548908	1
4939	2'-5'-oligoadenylate synthetase 2	OAS2	-0.19780736636045	0	0.691283297284368	0	1.09670891555027	1	0.67621594004614	1	1.04157216255099	1	1.16434920091822	1
4940	2'-5'-oligoadenylate synthetase 3	OAS3	-0.176197427520986	0	0.471689140859748	0	1.10427800268279	1	0.678241301679218	0	1.03498207385622	1	1.10967448375414	1
4953	ornithine decarboxylase 1	ODC1	-0.152488261815384	0	-0.791804657335028	-1	-0.673607083407857	0	0.0141824571522857	0	-0.380663673328174	0	-0.719591958920518	-1
5001	origin recognition complex subunit 5	ORC5	-0.56413291144224	-1	-0.68684341441633	-1	-0.21116068128187	0	-0.523222452437016	0	-0.619977499540511	-1	-0.323630731353507	0
5025	purinergic receptor P2X 4	P2RX4	0.804310504158748	1	1.03560087600603	1	1.28016861195043	1	0.980373781555654	1	1.24419794008657	1	1.60249558294051	1
5027	purinergic receptor P2X 7	P2RX7	1.80141596230513	1	2.19320564224521	1	2.31778876594205	1	2.63940205191452	1	2.95738541901843	1	2.68352965078219	1
5031	pyrimidinergic receptor P2Y6	P2RY6	-1.7078141318773	-1	-1.46944651130244	-1	-1.07222017127204	0	-1.43205604699456	-1	-1.07850324507388	0	-2.01182818238121	-1
5033	prolyl 4-hydroxylase subunit alpha 1	P4HA1	0.774932924106023	1	0.671791364157245	1	0.699359612767141	1	0.534166248203963	0	0.524623805230815	0	0.763372902724058	1
5045	furin, paired basic amino acid cleaving enzyme	FURIN	-0.697383473545678	-1	-0.532497269006697	0	-0.805313463573215	-1	-0.613911432505342	-1	-0.617663520001054	-1	-0.623707243121116	-1
5058	p21 (RAC1) activated kinase 1	PAK1	-0.901523165946164	-1	-1.06499959669343	-1	-1.06835897573901	-1	-0.96472631859397	-1	-1.48887706406979	-1	-1.73232135014391	-1
5089	PBX homeobox 2	PBX2	-0.557652755053885	0	-0.61199760882762	0	-0.737483613986372	-1	-0.499404796517723	0	-0.701072115613419	-1	-0.615717544250838	-1
5106	phosphoenolpyruvate carboxykinase 2, mitochondrial	PCK2	-0.935619372238707	-1	-0.82652332585227	-1	-0.178142471716324	0	-0.815611295002391	-1	-0.871986886791852	-1	-0.314644075407648	0
5110	protein-L-isoaspartate (D-aspartate) O-methyltransferase	PCMT1	-0.0259284259594175	0	0.22558969277088	0	0.553843763110867	1	0.112224003852043	0	0.467305098832657	1	0.529836979925872	1
5111	proliferating cell nuclear antigen	PCNA	-0.973627735552647	-1	-0.852604313586564	-1	-0.407401176568706	0	-1.11130344907309	-1	-0.931828799165876	-1	-0.573794533731906	0
5141	phosphodiesterase 4A	PDE4A	0.482850947258584	1	0.370813914207199	0	0.241316460045105	0	0.527377281416305	1	0.354927773891875	1	0.227831659550253	0
5142	phosphodiesterase 4B	PDE4B	0.84598249687823	0	0.590562841096789	0	1.83050044932134	1	1.87075203294245	1	2.0240179127481	1	2.54703991710666	1
5150	phosphodiesterase 7A	PDE7A	1.08920254384391	1	1.09343900142687	1	0.600676086786841	0	0.630899073035678	1	1.29154957415687	1	0.645504521396859	1
5151	phosphodiesterase 8A	PDE8A	0.707221393137045	1	0.721878699119937	1	0.602514517912041	1	0.663763906520163	1	0.904807730549383	1	0.736906202343214	1
5155	platelet derived growth factor subunit B	PDGFB	0.755635055859972	1	0.756522499733277	1	0.215672582139003	0	1.07855425282177	1	0.958045805259179	1	0.234596104975049	0
5162	pyruvate dehydrogenase E1 beta subunit	PDHB	-0.591718165306698	-1	-0.645106394013649	-1	-0.38214511496729	0	-0.534132329167722	0	-0.886643843105558	-1	-0.606427043840469	-1
5163	pyruvate dehydrogenase kinase 1	PDK1	1.31026302183921	1	1.13087570196667	1	-0.0288567189948452	0	1.03614080352521	1	1.09383676840689	1	-0.0889012316722919	0
5170	3-phosphoinositide dependent protein kinase 1	PDPK1	0.390023947954406	0	0.363205082346061	0	-0.457230887921753	-1	-0.470263539762268	-1	-0.256281049699993	0	-0.370364922556734	-1
5193	peroxisomal biogenesis factor 12	PEX12	-0.983403856037329	-1	-0.765277482216801	-1	-0.272925980843953	0	-1.47222201404102	-1	-1.35662550238366	-1	-0.697063000390576	-1
5204	prefoldin subunit 5	PFDN5	-0.159765916353628	0	-0.0887124794616874	0	-0.419978470951946	-1	0.0974712839798837	0	-0.0825063983361769	0	-0.331185862590289	-1
5208	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	PFKFB2	-0.298160473659816	0	-0.867727296776998	-1	-0.918867091183209	-1	-0.728328840195745	-1	-1.54228811549314	-1	-1.14757209649412	-1
5209	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	PFKFB3	1.82535776793841	1	1.43416597897681	1	1.54677572971916	1	2.59411853497776	1	2.89659346462575	1	2.89175416843003	1
5211	phosphofructokinase, liver type	PFKL	-0.370170137157904	0	-0.430408690342333	-1	-0.278822515839908	0	-0.338164950261827	0	-0.551413479733773	-1	-0.300329334521214	0
5250	solute carrier family 25 member 3	SLC25A3	-0.199836600687785	0	-0.318879465402516	-1	-0.322973667636038	-1	-0.205546816119281	0	-0.330961542729264	-1	-0.30111354499795	-1
5256	phosphorylase kinase regulatory subunit alpha 2	PHKA2	-0.449625008596623	0	-0.62506755256207	-1	-0.418835951622231	0	-0.464784684685778	-1	-0.751990180127416	-1	-0.556337802949425	-1
5257	phosphorylase kinase regulatory subunit beta	PHKB	-0.432789277871445	0	-0.597873541187127	-1	-0.378809099834337	0	-0.485301991133204	-1	-0.76431720410943	-1	-0.167302606240332	0
5261	phosphorylase kinase catalytic subunit gamma 2	PHKG2	-0.412132027209367	0	-0.495178483291127	-1	-0.258999978165528	0	-0.647548495605903	-1	-0.866734379236	-1	-0.131406945311557	0
5265	serpin family A member 1	SERPINA1	0.651036569515101	0	0.720167985913244	0	1.87957295082701	1	1.06505067233127	1	1.27970075925373	1	1.74185913168119	1
5269	serpin family B member 6	SERPINB6	-0.332595897130954	-1	-0.354467756778229	-1	-0.14345217033226	0	-0.458933549131615	-1	-0.47249358346259	-1	-0.181207560108579	0
5272	serpin family B member 9	SERPINB9	0.887082461604805	1	0.595718327167328	0	0.756244752405147	0	1.51707702539463	1	1.55964738246384	1	0.914855004932488	1
5277	phosphatidylinositol glycan anchor biosynthesis class A	PIGA	1.30343018210627	1	0.539455319745137	0	0.259354315317209	0	1.12992155643735	1	0.56636109112036	0	0.0885018556337087	0
5279	phosphatidylinositol glycan anchor biosynthesis class C	PIGC	-0.520324136239758	-1	-0.42794978963212	0	-0.212530139172904	0	-0.582256955531983	-1	-0.443405990338345	0	-0.224112070650486	0
5286	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha	PIK3C2A	-0.340737374389798	0	-0.566822929106857	-1	-0.508189258709411	-1	-0.284490744538521	0	-0.786887797399624	-1	-0.537833284523117	-1
5292	Pim-1 proto-oncogene, serine/threonine kinase	PIM1	1.72645473346736	1	1.8765200378311	1	2.04839546584491	1	2.29480500167492	1	2.50247071005962	1	2.50226863370267	1
5295	phosphoinositide-3-kinase regulatory subunit 1	PIK3R1	0.221307630966335	0	0.0464695497551642	0	-0.457455627617771	-1	-0.302688273816361	0	-0.257558273696176	0	-0.552992813114159	-1
5311	polycystin 2, transient receptor potential cation channel	PKD2	0.769130538130105	1	0.743585746434626	1	0.65209665385334	0	0.873820729493691	1	1.18177376740386	1	1.0950194340484	1
5325	PLAG1 like zinc finger 1	PLAGL1	0.661455224229179	1	0.508180079441164	1	-0.143685600749714	0	0.595220840865462	1	0.789145181261345	1	-0.118515433140848	0
5326	PLAG1 like zinc finger 2	PLAGL2	0.556311851550827	1	0.530263037035279	0	0.660418433839684	1	1.00129290033499	1	1.07794023076052	1	0.921860444095302	1
5329	plasminogen activator, urokinase receptor	PLAUR	0.796697619129352	1	0.771993933150664	1	0.877589372690343	1	1.18384346467723	1	1.12433472903477	1	1.18442836022692	1
5338	phospholipase D2	PLD2	-0.949765274963168	-1	-0.997352517120904	-1	-0.696358363054243	0	-0.634347500740516	0	-0.989695641142015	-1	-0.531800510548605	0
5361	plexin A1	PLXNA1	0.924280518338259	1	1.14199042812767	1	0.857396748998999	1	0.94188429057383	1	1.13290370683072	1	0.746085474871993	1
5371	promyelocytic leukemia	PML	-0.659706738145415	0	0.630104238241895	1	0.591196230729599	0	0.770007838232432	1	1.24488303153124	1	1.06094652149768	1
5430	RNA polymerase II subunit A	POLR2A	-0.514291978925947	-1	-0.31406640591957	0	-0.286438955193644	0	-0.439602907694944	-1	-0.397533977662738	-1	-0.240891201579194	0
5435	RNA polymerase II subunit F	POLR2F	-0.373942826271977	-1	-0.429818836743287	-1	-0.199038230191459	0	-0.246219439174441	0	-0.327763442386205	-1	0.100752286421583	0
5436	RNA polymerase II subunit G	POLR2G	-0.349376756708436	0	-0.369823347590984	-1	-0.121989263926972	0	-0.291360867183489	0	-0.512973342235917	-1	-0.194650460756193	0
5445	paraoxonase 2	PON2	-0.462725669089359	0	-0.55828863679403	0	-1.20383286466368	-1	-0.431187302938275	0	-0.722603829412021	0	-1.93466201952804	-1
5447	cytochrome p450 oxidoreductase	POR	0.651459087118189	1	0.820306001963969	1	-0.0933754997692517	0	0.532978312113904	1	0.703515873458553	1	0.0614693556463362	0
5451	POU class 2 homeobox 1	POU2F1	-0.523529374215139	-1	0.0995003757828741	0	-0.476312413734826	0	-0.725338464582364	-1	-0.186704230288125	0	-0.103138603264295	0
5464	inorganic pyrophosphatase 1	PPA1	0.15424621368396	0	0.117313966928249	0	1.11960699359749	1	0.361201844856081	0	0.646261256180001	1	1.54282325647124	1
5501	protein phosphatase 1 catalytic subunit gamma	PPP1CC	-0.546489826264571	-1	-0.672929818267198	-1	0.0289355287491748	0	-0.562386767773354	-1	-0.723231427338801	-1	-0.267792362231329	0
5528	protein phosphatase 2 regulatory subunit B'delta	PPP2R5D	-0.383769137477394	-1	-0.25867359231786	0	-0.22816846734063	0	-0.57951897540104	-1	-0.699752725746713	-1	-0.167810078525575	0
5530	protein phosphatase 3 catalytic subunit alpha	PPP3CA	0.0735105692996552	0	0.106316853241436	0	-0.453124737971633	-1	-0.324630817658546	0	-0.181294247333208	0	-0.797202130249822	-1
5533	protein phosphatase 3 catalytic subunit gamma	PPP3CC	0.848274014005117	1	0.941217564493888	1	0.876613004341431	1	1.1982590175252	1	1.43285761109802	1	1.36648106538559	1
5534	protein phosphatase 3 regulatory subunit B, alpha	PPP3R1	0.4319028943034	1	0.108076003777072	0	-0.412749266505655	-1	0.131463716041189	0	-0.0828940685148627	0	-0.421293904721512	-1
5567	protein kinase cAMP-activated catalytic subunit beta	PRKACB	-0.768452619372274	0	-1.01472067923628	-1	-1.10966339400319	-1	-0.765501276533353	0	-1.24645356065117	-1	-1.92787373853187	-1
5571	protein kinase AMP-activated non-catalytic subunit gamma 1	PRKAG1	-0.436557308182982	-1	-0.406484277379064	-1	-0.251240455483389	0	-0.398846072317548	-1	-0.401737595636403	-1	-0.330463434316359	-1
5585	protein kinase N1	PKN1	-0.568655907528715	-1	-0.553545588626418	-1	-0.396337574951719	-1	-0.751763756167369	-1	-0.688079009364783	-1	-0.18942121217801	0
5589	protein kinase C substrate 80K-H	PRKCSH	-0.348197850373662	-1	-0.284740099007966	0	-0.342935970277132	-1	-0.207767943003287	0	-0.351080881346547	-1	-0.278676431725282	0
